L,A,Vbias,result
6,13,1.0,False
6,13,1.1,False
6,13,1.2,True
6,13,1.3,True
6,13,1.4,True
6,13,1.5,True
6,13,1.6,True
6,13,1.7,True
6,13,1.8,True
6,13,1.9,True
6,13,2.0,False
6,14,1.0,False
6,14,1.1,False
6,14,1.2,True
6,14,1.3,True
6,14,1.4,True
6,14,1.5,True
6,14,1.6,True
6,14,1.7,True
6,14,1.8,True
6,14,1.9,True
6,14,2.0,False
6,15,1.0,False
6,15,1.1,False
6,15,1.2,True
6,15,1.3,True
6,15,1.4,True
6,15,1.5,True
6,15,1.6,True
6,15,1.7,True
6,15,1.8,True
6,15,1.9,True
6,15,2.0,False
6,16,1.0,False
6,16,1.1,False
6,16,1.2,True
6,16,1.3,True
6,16,1.4,True
6,16,1.5,True
6,16,1.6,True
6,16,1.7,True
6,16,1.8,True
6,16,1.9,True
6,17,1.9,True
6,17,2.0,False
6,18,1.0,False
6,18,1.1,False
6,18,1.2,True
6,18,1.3,True
6,18,1.4,True
6,18,1.5,True
6,18,1.6,True
6,18,1.7,True
6,16,2.0,False
6,17,1.0,False
6,17,1.1,False
6,17,1.2,True
6,17,1.3,True
6,17,1.4,True
6,17,1.5,True
6,17,1.6,True
6,17,1.7,True
6,17,1.8,True
6,18,1.8,True
6,18,1.9,True
6,18,2.0,False
6,19,1.0,False
6,19,1.1,False
6,19,1.2,True
6,19,1.3,True
6,19,1.4,True
6,19,1.5,True
6,19,1.6,True
6,19,1.7,True
6,19,1.8,True
6,19,1.9,True
6,19,2.0,False
6,20,1.0,False
6,20,1.1,False
6,20,1.2,False
6,20,1.3,True
6,20,1.4,True
6,20,1.5,True
6,20,1.6,True
6,20,1.7,True
6,20,1.8,True
6,20,1.9,True
6,20,2.0,False
6,21,1.0,False
6,21,1.1,False
6,21,1.2,False
6,21,1.3,True
6,21,1.4,True
6,21,1.5,True
6,21,1.6,True
6,21,1.7,True
6,21,1.8,True
6,21,1.9,True
6,21,2.0,False
6,22,1.0,False
6,22,1.1,False
6,22,1.2,False
6,22,1.3,True
6,22,1.4,True
6,22,1.5,True
6,22,1.6,True
6,22,1.7,True
6,22,1.8,True
6,22,1.9,True
6,22,2.0,False
6,23,1.0,False
6,23,1.1,False
6,23,1.2,False
6,24,1.2,False
6,24,1.3,True
6,24,1.4,True
6,24,1.5,True
6,24,1.6,True
6,24,1.7,True
6,24,1.8,True
6,24,1.9,True
6,24,2.0,False
6,25,1.0,False
6,23,1.3,True
6,23,1.4,True
6,23,1.5,True
6,23,1.6,True
6,23,1.7,True
6,23,1.8,True
6,23,1.9,True
6,23,2.0,False
6,24,1.0,False
6,24,1.1,False
6,25,1.1,False
6,25,1.2,False
6,25,1.3,False
6,25,1.4,True
6,25,1.5,True
6,25,1.6,True
6,25,1.7,True
6,25,1.8,True
6,25,1.9,False
6,25,2.0,False
6,26,1.0,False
6,26,1.1,False
6,26,1.2,False
6,26,1.3,False
6,26,1.4,True
6,26,1.5,True
6,26,1.6,True
6,26,1.7,True
6,26,1.8,True
6,26,1.9,False
6,26,2.0,False
6,27,1.0,False
6,27,1.1,False
6,27,1.2,False
6,27,1.3,False
6,27,1.4,True
6,27,1.5,True
6,27,1.6,True
6,27,1.7,True
6,27,1.8,True
6,29,1.7,True
6,29,1.8,True
6,29,1.9,False
6,29,2.0,False
6,30,1.0,False
6,30,1.1,False
6,30,1.2,False
6,30,1.3,False
6,30,1.4,False
6,30,1.5,False
6,27,1.9,False
6,27,2.0,False
6,28,1.0,False
6,28,1.1,False
6,28,1.2,False
6,28,1.3,False
6,28,1.4,False
6,28,1.5,True
6,28,1.6,True
6,28,1.7,True
6,28,1.8,True
6,28,1.9,False
6,28,2.0,False
6,29,1.0,False
6,29,1.1,False
6,29,1.2,False
6,29,1.3,False
6,29,1.4,False
6,29,1.5,True
6,29,1.6,True
6,30,1.6,True
6,30,1.7,True
6,30,1.8,True
6,30,1.9,False
6,30,2.0,False
7,2,1.0,False
7,2,1.1,False
7,2,1.2,True
7,2,1.3,True
7,2,1.4,True
7,2,1.5,True
7,2,1.6,True
7,2,1.7,True
7,2,1.8,True
7,2,1.9,True
7,2,2.0,False
7,3,1.0,False
7,3,1.1,False
7,3,1.2,True
7,3,1.3,True
7,3,1.4,True
7,3,1.5,True
7,3,1.6,True
7,3,1.7,True
7,3,1.8,True
7,3,1.9,True
7,3,2.0,False
7,4,1.0,False
7,4,1.1,False
7,4,1.2,True
7,5,1.2,True
7,5,1.3,True
7,5,1.4,True
7,5,1.5,True
7,5,1.6,True
7,5,1.7,True
7,5,1.8,True
7,5,1.9,True
7,5,2.0,False
7,6,1.0,False
7,4,1.3,True
7,4,1.4,True
7,4,1.5,True
7,4,1.6,True
7,4,1.7,True
7,4,1.8,True
7,4,1.9,True
7,4,2.0,False
7,5,1.0,False
7,5,1.1,False
7,6,1.1,False
7,6,1.2,True
7,6,1.3,True
7,6,1.4,True
7,6,1.5,True
7,6,1.6,True
7,6,1.7,True
7,6,1.8,True
7,6,1.9,True
7,6,2.0,False
7,7,1.0,False
7,7,1.1,False
7,7,1.2,True
7,7,1.3,True
7,7,1.4,True
7,7,1.5,True
7,7,1.6,True
7,7,1.7,True
7,7,1.8,True
7,7,1.9,True
7,7,2.0,False
7,8,1.0,False
7,8,1.1,False
7,8,1.2,True
7,8,1.3,True
7,8,1.4,True
7,8,1.5,True
7,8,1.6,True
7,8,1.7,True
7,8,1.8,True
7,8,1.9,True
7,8,2.0,False
7,9,1.0,False
7,9,1.1,False
7,9,1.2,True
7,9,1.3,True
7,9,1.4,True
7,9,1.5,True
7,9,1.6,True
7,9,1.7,True
7,9,1.8,True
7,9,1.9,True
7,9,2.0,False
7,10,1.0,False
7,10,1.1,False
7,10,1.2,True
7,10,1.3,True
7,10,1.4,True
7,10,1.5,True
7,10,1.6,True
7,10,1.7,True
7,10,1.8,True
7,10,1.9,True
7,10,2.0,False
7,11,1.0,False
7,11,1.1,False
7,11,1.2,True
7,11,1.3,True
7,11,1.4,True
7,11,1.5,True
7,11,1.6,True
7,11,1.7,True
7,11,1.8,True
7,11,1.9,True
7,11,2.0,False
7,12,1.0,False
7,12,1.1,False
7,12,1.2,True
7,12,1.3,True
7,12,1.4,True
7,13,1.4,True
7,13,1.5,True
7,13,1.6,True
7,13,1.7,True
7,13,1.8,True
7,13,1.9,True
7,13,2.0,False
7,14,1.0,False
7,14,1.1,False
7,14,1.2,True
7,12,1.5,True
7,12,1.6,True
7,12,1.7,True
7,12,1.8,True
7,12,1.9,True
7,12,2.0,False
7,13,1.0,False
7,13,1.1,False
7,13,1.2,True
7,13,1.3,True
7,14,1.3,True
7,14,1.4,True
7,14,1.5,True
7,14,1.6,True
7,14,1.7,True
7,14,1.8,True
7,14,1.9,True
7,14,2.0,False
7,15,1.0,False
7,15,1.1,False
7,16,1.1,False
7,16,1.2,True
7,16,1.3,True
7,16,1.4,True
7,16,1.5,True
7,16,1.6,True
7,16,1.7,True
7,16,1.8,True
7,16,1.9,True
7,16,2.0,False
7,15,1.2,True
7,15,1.3,True
7,15,1.4,True
7,15,1.5,True
7,15,1.6,True
7,15,1.7,True
7,15,1.8,True
7,15,1.9,True
7,15,2.0,False
7,16,1.0,False
7,17,1.0,False
7,17,1.1,False
7,17,1.2,True
7,17,1.3,True
7,17,1.4,True
7,17,1.5,True
7,17,1.6,True
7,17,1.7,True
7,17,1.8,True
7,17,1.9,True
7,17,2.0,False
7,18,1.0,False
7,18,1.1,False
7,18,1.2,True
7,18,1.3,True
7,18,1.4,True
7,18,1.5,True
7,18,1.6,True
7,18,1.7,True
7,18,1.8,True
7,18,1.9,True
7,18,2.0,False
7,19,1.0,False
7,19,1.1,False
7,19,1.2,False
7,19,1.3,True
7,19,1.4,True
7,19,1.5,True
7,19,1.6,True
7,19,1.7,True
7,19,1.8,True
7,19,1.9,True
7,19,2.0,False
7,20,1.0,False
7,20,1.1,False
7,20,1.2,False
7,20,1.3,True
7,20,1.4,True
7,20,1.5,True
7,20,1.6,True
7,20,1.7,True
7,20,1.8,True
7,20,1.9,True
7,20,2.0,False
7,21,1.0,False
7,21,1.1,False
7,21,1.2,False
7,21,1.3,True
7,21,1.4,True
7,21,1.5,True
7,21,1.6,True
7,21,1.7,True
7,21,1.8,True
7,21,1.9,True
7,21,2.0,False
7,22,1.0,False
7,22,1.1,False
7,22,1.2,False
7,22,1.3,True
7,22,1.4,True
7,24,1.3,False
7,24,1.4,True
7,24,1.5,True
7,24,1.6,True
7,24,1.7,True
7,24,1.8,True
7,24,1.9,False
7,24,2.0,False
7,25,1.0,False
7,25,1.1,False
7,23,1.4,True
7,23,1.5,True
7,23,1.6,True
7,23,1.7,True
7,23,1.8,True
7,23,1.9,True
7,23,2.0,False
7,24,1.0,False
7,24,1.1,False
7,24,1.2,False
7,22,1.5,True
7,22,1.6,True
7,22,1.7,True
7,22,1.8,True
7,22,1.9,True
7,22,2.0,False
7,23,1.0,False
7,23,1.1,False
7,23,1.2,False
7,23,1.3,True
7,26,1.1,False
7,26,1.2,False
7,26,1.3,False
7,26,1.4,True
7,26,1.5,True
7,26,1.6,True
7,26,1.7,True
7,26,1.8,True
7,26,1.9,False
7,26,2.0,False
7,27,1.0,False
7,27,1.1,False
7,27,1.2,False
7,27,1.3,False
7,27,1.4,False
7,27,1.5,True
7,27,1.6,True
7,27,1.7,True
7,27,1.8,True
7,27,1.9,False
7,25,1.2,False
7,25,1.3,False
7,25,1.4,True
7,25,1.5,True
7,25,1.6,True
7,25,1.7,True
7,25,1.8,True
7,25,1.9,False
7,25,2.0,False
7,26,1.0,False
7,27,2.0,False
7,28,1.0,False
7,28,1.1,False
7,28,1.2,False
7,28,1.3,False
7,28,1.4,False
7,28,1.5,True
7,28,1.6,True
7,28,1.7,True
7,28,1.8,True
7,28,1.9,False
7,28,2.0,False
7,29,1.0,False
7,29,1.1,False
7,29,1.2,False
7,29,1.3,False
7,29,1.4,False
7,29,1.5,False
7,29,1.6,True
7,29,1.7,True
7,29,1.8,True
7,29,1.9,False
7,29,2.0,False
7,30,1.0,False
7,30,1.1,False
7,30,1.2,False
7,30,1.3,False
7,30,1.4,False
7,30,1.5,False
7,30,1.6,False
7,30,1.7,True
7,30,1.8,True
7,30,1.9,False
7,30,2.0,False
8,2,1.0,False
8,2,1.1,False
8,2,1.2,True
8,2,1.3,True
8,2,1.4,True
8,2,1.5,True
8,2,1.6,True
8,2,1.7,True
8,2,1.8,True
8,2,1.9,True
8,2,2.0,False
8,3,1.0,False
8,3,1.1,False
8,3,1.2,True
8,3,1.3,True
8,3,1.4,True
8,3,1.5,True
8,3,1.6,True
8,3,1.7,True
8,3,1.8,True
8,3,1.9,True
8,3,2.0,False
8,4,1.0,False
8,4,1.1,False
8,4,1.2,True
8,4,1.3,True
8,4,1.4,True
8,4,1.5,True
8,4,1.6,True
8,4,1.7,True
8,4,1.8,True
8,4,1.9,True
8,4,2.0,False
8,5,1.0,False
8,5,1.1,False
8,5,1.2,True
8,5,1.3,True
8,5,1.4,True
8,5,1.5,True
8,5,1.6,True
8,5,1.7,True
8,5,1.8,True
8,5,1.9,True
8,5,2.0,False
8,6,1.0,False
8,6,1.1,False
8,7,1.1,False
8,7,1.2,True
8,7,1.3,True
8,7,1.4,True
8,7,1.5,True
8,7,1.6,True
8,7,1.7,True
8,7,1.8,True
8,7,1.9,True
8,7,2.0,False
8,6,1.2,True
8,6,1.3,True
8,6,1.4,True
8,6,1.5,True
8,6,1.6,True
8,6,1.7,True
8,6,1.8,True
8,6,1.9,True
8,6,2.0,False
8,7,1.0,False
8,8,1.0,False
8,8,1.1,False
8,8,1.2,True
8,8,1.3,True
8,8,1.4,True
8,8,1.5,True
8,8,1.6,True
8,8,1.7,True
8,8,1.8,True
8,8,1.9,True
8,8,2.0,False
8,9,1.0,False
8,9,1.1,False
8,9,1.2,True
8,9,1.3,True
8,9,1.4,True
8,9,1.5,True
8,9,1.6,True
8,9,1.7,True
8,9,1.8,True
8,9,1.9,True
8,9,2.0,False
8,10,1.0,False
8,10,1.1,False
8,10,1.2,True
8,10,1.3,True
8,10,1.4,True
8,10,1.5,True
8,10,1.6,True
8,10,1.7,True
8,10,1.8,True
8,10,1.9,True
8,10,2.0,False
8,11,1.0,False
8,11,1.1,False
8,11,1.2,True
8,11,1.3,True
8,11,1.4,True
8,11,1.5,True
8,11,1.6,True
8,11,1.7,True
8,11,1.8,True
8,11,1.9,True
8,11,2.0,False
8,12,1.0,False
8,12,1.1,False
8,12,1.2,True
8,12,1.3,True
8,12,1.4,True
8,12,1.5,True
8,12,1.6,True
8,12,1.7,True
8,12,1.8,True
8,12,1.9,True
8,12,2.0,False
8,13,1.0,False
8,13,1.1,False
8,13,1.2,True
8,13,1.3,True
8,13,1.4,True
8,13,1.5,True
8,13,1.6,True
8,13,1.7,True
8,13,1.8,True
8,13,1.9,True
8,13,2.0,False
8,14,1.0,False
8,14,1.1,False
8,14,1.2,True
8,14,1.3,True
8,14,1.4,True
8,14,1.5,True
8,14,1.6,True
8,14,1.7,True
8,14,1.8,True
8,14,1.9,True
8,14,2.0,False
8,15,1.0,False
8,15,1.1,False
8,15,1.2,True
8,15,1.3,True
8,15,1.4,True
8,15,1.5,True
8,15,1.6,True
8,15,1.7,True
8,15,1.8,True
8,15,1.9,True
8,15,2.0,False
8,16,1.0,False
8,16,1.1,False
8,16,1.2,True
8,16,1.3,True
8,16,1.4,True
8,16,1.5,True
8,16,1.6,True
8,16,1.7,True
8,16,1.8,True
8,16,1.9,True
8,16,2.0,False
8,17,1.0,False
8,17,1.1,False
8,17,1.2,True
8,17,1.3,True
8,17,1.4,True
8,17,1.5,True
8,17,1.6,True
8,17,1.7,True
8,17,1.8,True
8,17,1.9,True
8,17,2.0,False
8,18,1.0,False
8,18,1.1,False
8,18,1.2,False
8,18,1.3,True
8,18,1.4,True
8,18,1.5,True
8,18,1.6,True
8,18,1.7,True
8,18,1.8,True
8,18,1.9,True
8,18,2.0,False
8,19,1.0,False
8,19,1.1,False
8,19,1.2,False
8,19,1.3,True
8,19,1.4,True
8,19,1.5,True
8,19,1.6,True
8,19,1.7,True
8,19,1.8,True
8,19,1.9,True
8,19,2.0,False
8,20,1.0,False
8,20,1.1,False
8,20,1.2,False
8,20,1.3,True
8,20,1.4,True
8,20,1.5,True
8,20,1.6,True
8,20,1.7,True
8,21,1.7,True
8,21,1.8,True
8,21,1.9,True
8,21,2.0,False
8,22,1.0,False
8,22,1.1,False
8,22,1.2,False
8,22,1.3,True
8,22,1.4,True
8,22,1.5,True
8,20,1.8,True
8,20,1.9,True
8,20,2.0,False
8,21,1.0,False
8,21,1.1,False
8,21,1.2,False
8,21,1.3,True
8,21,1.4,True
8,21,1.5,True
8,21,1.6,True
8,22,1.6,True
8,22,1.7,True
8,22,1.8,True
8,22,1.9,True
8,22,2.0,False
8,23,1.0,False
8,23,1.1,False
8,23,1.2,False
8,23,1.3,False
8,23,1.4,True
8,23,1.5,True
8,23,1.6,True
8,23,1.7,True
8,23,1.8,True
8,23,1.9,False
8,23,2.0,False
8,24,1.0,False
8,24,1.1,False
8,24,1.2,False
8,24,1.3,False
8,24,1.4,True
8,24,1.5,True
8,24,1.6,True
8,24,1.7,True
8,24,1.8,True
8,24,1.9,False
8,24,2.0,False
8,25,1.0,False
8,25,1.1,False
8,25,1.2,False
8,25,1.3,False
8,25,1.4,True
8,25,1.5,True
8,25,1.6,True
8,25,1.7,True
8,25,1.8,True
8,25,1.9,False
8,25,2.0,False
8,26,1.0,False
8,26,1.1,False
8,27,1.1,False
8,27,1.2,False
8,27,1.3,False
8,27,1.4,False
8,27,1.5,True
8,27,1.6,True
8,27,1.7,True
8,27,1.8,True
8,27,1.9,False
8,27,2.0,False
8,28,1.0,False
8,28,1.1,False
8,28,1.2,False
8,28,1.3,False
8,28,1.4,False
8,28,1.5,False
8,28,1.6,True
8,28,1.7,True
8,28,1.8,True
8,28,1.9,False
8,26,1.2,False
8,26,1.3,False
8,26,1.4,False
8,26,1.5,True
8,26,1.6,True
8,26,1.7,True
8,26,1.8,True
8,26,1.9,False
8,26,2.0,False
8,27,1.0,False
9,2,1.7,True
9,2,1.8,True
9,2,1.9,True
9,2,2.0,False
9,3,1.0,False
9,3,1.1,False
9,3,1.2,True
9,3,1.3,True
9,3,1.4,True
9,3,1.5,True
8,28,2.0,False
8,29,1.0,False
8,29,1.1,False
8,29,1.2,False
8,29,1.3,False
8,29,1.4,False
8,29,1.5,False
8,29,1.6,False
8,29,1.7,True
8,29,1.8,True
9,3,1.6,True
9,3,1.7,True
9,3,1.8,True
9,3,1.9,True
9,3,2.0,False
9,4,1.0,False
9,4,1.1,False
9,4,1.2,True
9,4,1.3,True
9,4,1.4,True
8,29,1.9,False
8,29,2.0,False
8,30,1.0,False
8,30,1.1,False
8,30,1.2,False
8,30,1.3,False
8,30,1.4,False
8,30,1.5,False
8,30,1.6,False
8,30,1.7,True
8,30,1.8,True
8,30,1.9,False
8,30,2.0,False
9,2,1.0,False
9,2,1.1,False
9,2,1.2,True
9,2,1.3,True
9,2,1.4,True
9,2,1.5,True
9,2,1.6,True
9,4,1.5,True
9,4,1.6,True
9,4,1.7,True
9,4,1.8,True
9,4,1.9,True
9,4,2.0,False
9,5,1.0,False
9,5,1.1,False
9,5,1.2,True
9,5,1.3,True
9,5,1.4,True
9,5,1.5,True
9,5,1.6,True
9,5,1.7,True
9,5,1.8,True
9,5,1.9,True
9,5,2.0,False
9,6,1.0,False
9,6,1.1,False
9,6,1.2,True
9,6,1.3,True
9,6,1.4,True
9,6,1.5,True
9,6,1.6,True
9,6,1.7,True
9,6,1.8,True
9,6,1.9,True
9,6,2.0,False
9,7,1.0,False
9,7,1.1,False
9,7,1.2,True
9,7,1.3,True
9,7,1.4,True
9,7,1.5,True
9,7,1.6,True
9,7,1.7,True
9,7,1.8,True
9,7,1.9,True
9,7,2.0,False
9,8,1.0,False
9,9,1.0,False
9,9,1.1,False
9,9,1.2,True
9,9,1.3,True
9,9,1.4,True
9,9,1.5,True
9,9,1.6,True
9,9,1.7,True
9,9,1.8,True
9,9,1.9,True
9,8,1.1,False
9,8,1.2,True
9,8,1.3,True
9,8,1.4,True
9,8,1.5,True
9,8,1.6,True
9,8,1.7,True
9,8,1.8,True
9,8,1.9,True
9,8,2.0,False
9,9,2.0,False
9,10,1.0,False
9,10,1.1,False
9,10,1.2,True
9,10,1.3,True
9,10,1.4,True
9,10,1.5,True
9,10,1.6,True
9,10,1.7,True
9,10,1.8,True
9,10,1.9,True
9,10,2.0,False
9,11,1.0,False
9,11,1.1,False
9,11,1.2,True
9,11,1.3,True
9,11,1.4,True
9,11,1.5,True
9,11,1.6,True
9,11,1.7,True
9,11,1.8,True
9,11,1.9,True
9,11,2.0,False
9,12,1.0,False
9,12,1.1,False
9,12,1.2,True
9,12,1.3,True
9,12,1.4,True
9,12,1.5,True
9,12,1.6,True
9,14,1.5,True
9,14,1.6,True
9,14,1.7,True
9,14,1.8,True
9,14,1.9,True
9,14,2.0,False
9,15,1.0,False
9,15,1.1,False
9,15,1.2,True
9,15,1.3,True
9,12,1.7,True
9,12,1.8,True
9,12,1.9,True
9,12,2.0,False
9,13,1.0,False
9,13,1.1,False
9,13,1.2,True
9,13,1.3,True
9,13,1.4,True
9,13,1.5,True
9,13,1.6,True
9,13,1.7,True
9,13,1.8,True
9,13,1.9,True
9,13,2.0,False
9,14,1.0,False
9,14,1.1,False
9,14,1.2,True
9,14,1.3,True
9,14,1.4,True
9,15,1.4,True
9,15,1.5,True
9,15,1.6,True
9,15,1.7,True
9,15,1.8,True
9,15,1.9,True
9,15,2.0,False
9,16,1.0,False
9,16,1.1,False
9,16,1.2,True
9,16,1.3,True
9,16,1.4,True
9,16,1.5,True
9,16,1.6,True
9,16,1.7,True
9,16,1.8,True
9,16,1.9,True
9,16,2.0,False
9,17,1.0,False
9,17,1.1,False
9,17,1.2,False
9,17,1.3,True
9,17,1.4,True
9,17,1.5,True
9,17,1.6,True
9,17,1.7,True
9,17,1.8,True
9,17,1.9,True
9,17,2.0,False
9,18,1.0,False
9,19,1.0,False
9,19,1.1,False
9,19,1.2,False
9,19,1.3,True
9,19,1.4,True
9,19,1.5,True
9,19,1.6,True
9,19,1.7,True
9,19,1.8,True
9,19,1.9,True
9,18,1.1,False
9,18,1.2,False
9,18,1.3,True
9,18,1.4,True
9,18,1.5,True
9,18,1.6,True
9,18,1.7,True
9,18,1.8,True
9,18,1.9,True
9,18,2.0,False
9,21,1.8,True
9,21,1.9,True
9,21,2.0,False
9,22,1.0,False
9,22,1.1,False
9,22,1.2,False
9,22,1.3,False
9,22,1.4,True
9,22,1.5,True
9,22,1.6,True
9,20,1.9,True
9,20,2.0,False
9,21,1.0,False
9,21,1.1,False
9,21,1.2,False
9,21,1.3,True
9,21,1.4,True
9,21,1.5,True
9,21,1.6,True
9,21,1.7,True
9,22,1.7,True
9,22,1.8,True
9,22,1.9,False
9,22,2.0,False
9,23,1.0,False
9,23,1.1,False
9,23,1.2,False
9,23,1.3,False
9,23,1.4,True
9,23,1.5,True
9,19,2.0,False
9,20,1.0,False
9,20,1.1,False
9,20,1.2,False
9,20,1.3,True
9,20,1.4,True
9,20,1.5,True
9,20,1.6,True
9,20,1.7,True
9,20,1.8,True
9,24,1.5,True
9,24,1.6,True
9,24,1.7,True
9,24,1.8,True
9,24,1.9,False
9,24,2.0,False
9,25,1.0,False
9,25,1.1,False
9,25,1.2,False
9,25,1.3,False
9,25,1.4,False
9,25,1.5,True
9,25,1.6,True
9,25,1.7,True
9,25,1.8,True
9,25,1.9,False
9,25,2.0,False
9,26,1.0,False
9,26,1.1,False
9,26,1.2,False
9,23,1.6,True
9,23,1.7,True
9,23,1.8,True
9,23,1.9,False
9,23,2.0,False
9,24,1.0,False
9,24,1.1,False
9,24,1.2,False
9,24,1.3,False
9,24,1.4,True
9,26,1.3,False
9,26,1.4,False
9,26,1.5,True
9,26,1.6,True
9,26,1.7,True
9,26,1.8,True
9,26,1.9,False
9,26,2.0,False
9,27,1.0,False
9,27,1.1,False
9,27,1.2,False
9,27,1.3,False
9,27,1.4,False
9,27,1.5,False
9,27,1.6,True
9,27,1.7,True
9,27,1.8,True
9,27,1.9,False
9,27,2.0,False
9,28,1.0,False
9,29,2.0,False
9,30,1.0,False
9,30,1.1,False
9,30,1.2,False
9,30,1.3,False
9,30,1.4,False
9,30,1.5,False
9,30,1.6,False
9,30,1.7,False
9,30,1.8,True
9,29,1.0,False
9,29,1.1,False
9,29,1.2,False
9,29,1.3,False
9,29,1.4,False
9,29,1.5,False
9,29,1.6,False
9,29,1.7,True
9,29,1.8,True
9,29,1.9,False
10,2,1.8,True
10,2,1.9,True
10,2,2.0,False
10,3,1.0,False
10,3,1.1,False
10,3,1.2,True
10,3,1.3,True
10,3,1.4,True
10,3,1.5,True
10,3,1.6,True
9,28,1.1,False
9,28,1.2,False
9,28,1.3,False
9,28,1.4,False
9,28,1.5,False
9,28,1.6,False
9,28,1.7,True
9,28,1.8,True
9,28,1.9,False
9,28,2.0,False
10,3,1.7,True
10,3,1.8,True
10,3,1.9,True
10,3,2.0,False
10,4,1.0,False
10,4,1.1,False
10,4,1.2,True
10,4,1.3,True
10,4,1.4,True
10,4,1.5,True
9,30,1.9,False
9,30,2.0,False
10,2,1.0,False
10,2,1.1,False
10,2,1.2,True
10,2,1.3,True
10,2,1.4,True
10,2,1.5,True
10,2,1.6,True
10,2,1.7,True
10,4,1.6,True
10,4,1.7,True
10,4,1.8,True
10,4,1.9,True
10,4,2.0,False
10,5,1.0,False
10,5,1.1,False
10,5,1.2,True
10,5,1.3,True
10,5,1.4,True
10,5,1.5,True
10,5,1.6,True
10,5,1.7,True
10,5,1.8,True
10,5,1.9,True
10,5,2.0,False
10,6,1.0,False
10,6,1.1,False
10,6,1.2,True
10,6,1.3,True
10,6,1.4,True
10,6,1.5,True
10,6,1.6,True
10,6,1.7,True
10,6,1.8,True
10,6,1.9,True
10,6,2.0,False
10,7,1.0,False
10,7,1.1,False
10,7,1.2,True
10,7,1.3,True
10,7,1.4,True
10,7,1.5,True
10,7,1.6,True
10,7,1.7,True
10,7,1.8,True
10,7,1.9,True
10,7,2.0,False
10,8,1.0,False
10,8,1.1,False
10,8,1.2,True
10,8,1.3,True
10,8,1.4,True
10,8,1.5,True
10,8,1.6,True
10,8,1.7,True
10,8,1.8,True
10,8,1.9,True
10,8,2.0,False
10,9,1.0,False
10,9,1.1,False
10,9,1.2,True
10,9,1.3,True
10,9,1.4,True
10,9,1.5,True
10,9,1.6,True
10,9,1.7,True
10,9,1.8,True
10,9,1.9,True
10,9,2.0,False
10,10,1.0,False
10,10,1.1,False
10,10,1.2,True
10,10,1.3,True
10,10,1.4,True
10,10,1.5,True
10,10,1.6,True
10,10,1.7,True
10,10,1.8,True
10,10,1.9,True
10,10,2.0,False
10,11,1.0,False
10,11,1.1,False
10,11,1.2,True
10,11,1.3,True
10,11,1.4,True
10,11,1.5,True
10,11,1.6,True
10,11,1.7,True
10,11,1.8,True
10,13,1.7,True
10,13,1.8,True
10,13,1.9,True
10,13,2.0,False
10,14,1.0,False
10,14,1.1,False
10,14,1.2,True
10,14,1.3,True
10,14,1.4,True
10,14,1.5,True
10,11,1.9,True
10,11,2.0,False
10,12,1.0,False
10,12,1.1,False
10,12,1.2,True
10,12,1.3,True
10,12,1.4,True
10,12,1.5,True
10,12,1.6,True
10,12,1.7,True
10,12,1.8,True
10,12,1.9,True
10,12,2.0,False
10,13,1.0,False
10,13,1.1,False
10,13,1.2,True
10,13,1.3,True
10,13,1.4,True
10,13,1.5,True
10,13,1.6,True
10,15,1.5,True
10,15,1.6,True
10,15,1.7,True
10,15,1.8,True
10,15,1.9,True
10,15,2.0,False
10,16,1.0,False
10,16,1.1,False
10,16,1.2,False
10,16,1.3,True
10,14,1.6,True
10,14,1.7,True
10,14,1.8,True
10,14,1.9,True
10,14,2.0,False
10,15,1.0,False
10,15,1.1,False
10,15,1.2,True
10,15,1.3,True
10,15,1.4,True
10,16,1.4,True
10,16,1.5,True
10,16,1.6,True
10,16,1.7,True
10,16,1.8,True
10,16,1.9,True
10,16,2.0,False
10,17,1.0,False
10,17,1.1,False
10,17,1.2,False
10,17,1.3,True
10,17,1.4,True
10,17,1.5,True
10,17,1.6,True
10,17,1.7,True
10,17,1.8,True
10,17,1.9,True
10,17,2.0,False
10,18,1.0,False
10,18,1.1,False
10,18,1.2,False
10,18,1.3,True
10,18,1.4,True
10,18,1.5,True
10,18,1.6,True
10,18,1.7,True
10,18,1.8,True
10,18,1.9,True
10,18,2.0,False
10,19,1.0,False
10,19,1.1,False
10,19,1.2,False
10,19,1.3,True
10,19,1.4,True
10,19,1.5,True
10,19,1.6,True
10,19,1.7,True
10,19,1.8,True
10,19,1.9,True
10,19,2.0,False
10,20,1.0,False
10,20,1.1,False
10,20,1.2,False
10,20,1.3,True
10,20,1.4,True
10,20,1.5,True
10,20,1.6,True
10,20,1.7,True
10,20,1.8,True
10,20,1.9,True
10,21,1.9,False
10,21,2.0,False
10,22,1.0,False
10,22,1.1,False
10,22,1.2,False
10,22,1.3,False
10,22,1.4,True
10,22,1.5,True
10,22,1.6,True
10,22,1.7,True
10,20,2.0,False
10,21,1.0,False
10,21,1.1,False
10,21,1.2,False
10,21,1.3,False
10,21,1.4,True
10,21,1.5,True
10,21,1.6,True
10,21,1.7,True
10,21,1.8,True
10,22,1.8,True
10,22,1.9,False
10,22,2.0,False
10,23,1.0,False
10,23,1.1,False
10,23,1.2,False
10,23,1.3,False
10,23,1.4,True
10,23,1.5,True
10,23,1.6,True
10,24,1.6,True
10,24,1.7,True
10,24,1.8,True
10,24,1.9,False
10,24,2.0,False
